age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,cons.price.idx,cons.conf.idx,subscribed
40,1,2,7,0,1,1,1,8,2,117.0,1,93.444,-36.1,0
40,1,2,7,0,0,0,1,8,2,139.0,1,93.444,-36.1,0
45,10,2,6,0,1,0,1,8,2,196.0,1,93.444,-36.1,0
45,10,2,6,0,0,0,1,8,2,105.0,1,93.444,-36.1,0
42,1,2,7,0,1,0,1,8,2,193.0,2,93.444,-36.1,0
34,5,2,7,0,1,0,1,8,2,227.0,1,93.444,-36.1,0
49,2,2,2,0,1,0,1,8,2,232.0,4,93.444,-36.1,0
37,10,2,6,0,1,1,1,8,2,95.0,1,93.444,-36.1,0
48,1,2,7,0,0,0,1,8,2,80.0,1,93.444,-36.1,0
39,1,2,4,0,1,0,1,8,2,101.0,2,93.444,-36.1,0
59,10,2,6,0,0,1,1,8,2,138.0,2,93.444,-36.1,0
33,10,3,6,0,1,0,1,8,2,396.0,2,93.444,-36.1,1
51,5,2,4,0,0,0,1,8,2,121.0,1,93.444,-36.1,0
31,11,3,7,0,1,0,1,8,2,174.0,2,93.444,-36.1,0
29,10,3,6,0,0,0,1,8,2,603.0,2,93.444,-36.1,0
31,10,2,4,0,0,0,1,8,2,87.0,2,93.444,-36.1,0
31,1,3,7,0,1,0,1,8,2,106.0,1,93.444,-36.1,0
31,1,3,7,0,0,0,1,8,2,138.0,1,93.444,-36.1,0
50,7,2,7,0,1,0,1,8,2,155.0,1,93.444,-36.1,0
50,7,2,7,0,1,0,1,8,2,123.0,1,93.444,-36.1,0
31,1,3,7,0,1,1,1,8,2,338.0,1,93.444,-36.1,0
31,1,3,7,0,0,0,1,8,2,507.0,1,93.444,-36.1,1
31,11,3,7,0,0,0,1,8,2,85.0,2,93.444,-36.1,0
46,8,2,5,0,0,0,1,8,2,177.0,1,93.444,-36.1,0
51,1,1,6,0,0,1,1,8,2,207.0,1,93.444,-36.1,0
35,10,2,4,0,0,0,1,8,2,150.0,1,93.444,-36.1,0
32,1,1,7,0,1,0,1,8,2,105.0,1,93.444,-36.1,0
34,8,2,6,0,1,0,1,8,2,126.0,2,93.444,-36.1,0
31,1,3,7,0,1,0,1,8,2,130.0,1,93.444,-36.1,0
35,10,2,4,0,1,0,1,8,2,603.0,1,93.444,-36.1,0
32,1,1,7,0,1,0,1,8,2,66.0,1,93.444,-36.1,0
32,10,2,4,0,1,0,1,8,2,109.0,1,93.444,-36.1,0
35,10,3,7,0,1,0,1,8,2,439.0,3,93.444,-36.1,1
32,10,2,6,0,0,0,1,8,2,252.0,1,93.444,-36.1,0
36,1,1,7,0,0,0,1,8,2,61.0,1,93.444,-36.1,0
39,10,1,6,0,1,1,1,8,2,80.0,2,93.444,-36.1,0
38,10,2,4,0,0,0,1,8,2,197.0,2,93.444,-36.1,0
32,10,3,7,0,1,0,1,8,2,171.0,1,93.444,-36.1,0
34,10,3,7,0,1,0,1,8,2,436.0,2,93.444,-36.1,0
38,1,2,7,0,1,0,1,8,2,119.0,1,93.444,-36.1,0
33,10,2,6,0,0,0,1,8,2,129.0,2,93.444,-36.1,0
41,10,2,6,0,0,0,1,8,2,152.0,1,93.444,-36.1,0
41,10,2,6,0,0,0,1,8,2,131.0,1,93.444,-36.1,0
54,1,2,4,0,0,1,1,8,2,150.0,2,93.444,-36.1,0
47,2,2,2,0,0,0,1,8,2,56.0,1,93.444,-36.1,0
47,2,2,2,0,1,0,1,8,2,64.0,1,93.444,-36.1,0
48,2,2,3,0,1,0,1,8,2,108.0,1,93.444,-36.1,0
48,2,2,3,0,1,0,1,8,2,84.0,1,93.444,-36.1,0
30,1,3,7,0,0,0,1,8,2,312.0,3,93.444,-36.1,0
36,5,2,7,0,0,0,1,8,2,231.0,2,93.444,-36.1,0
40,10,2,4,0,0,0,1,8,2,370.0,1,93.444,-36.1,0
31,7,2,7,0,0,0,1,8,2,201.0,2,93.444,-36.1,0
30,10,3,7,0,1,1,1,8,2,433.0,2,93.444,-36.1,0
48,1,2,3,0,1,0,1,8,2,1181.0,2,93.444,-36.1,1
48,1,2,3,0,1,0,1,8,2,92.0,2,93.444,-36.1,0
53,5,2,7,0,1,0,1,8,2,1133.0,3,93.444,-36.1,1
35,10,1,6,0,1,0,1,8,2,536.0,2,93.444,-36.1,0
33,10,2,4,0,0,0,1,8,2,398.0,2,93.444,-36.1,0
49,5,2,7,0,0,1,1,8,2,297.0,2,93.444,-36.1,0
31,10,3,4,0,1,0,1,8,2,193.0,2,93.444,-36.1,0
36,10,3,6,0,1,1,1,8,2,127.0,3,93.444,-36.1,0
33,1,2,7,0,0,1,1,8,2,72.0,2,93.444,-36.1,0
48,1,2,7,0,1,0,2,8,2,58.0,2,93.444,-36.1,0
35,11,2,7,0,0,0,1,8,2,117.0,2,93.444,-36.1,0
46,1,1,7,0,1,1,1,8,2,121.0,1,93.444,-36.1,0
32,10,2,7,0,0,1,1,8,2,226.0,2,93.444,-36.1,0
37,1,1,7,0,0,0,1,8,2,355.0,2,93.444,-36.1,0
33,10,2,6,0,0,1,1,8,2,587.0,1,93.444,-36.1,1
39,7,2,3,0,0,0,1,8,2,139.0,4,93.444,-36.1,0
32,10,2,7,0,1,0,1,8,2,83.0,2,93.444,-36.1,0
45,1,2,7,0,0,0,1,8,2,632.0,3,93.444,-36.1,0
35,5,2,7,0,0,0,1,8,2,186.0,1,93.444,-36.1,0
35,7,2,7,0,0,0,1,8,2,112.0,2,93.444,-36.1,0
32,1,1,7,0,0,0,1,8,2,225.0,2,93.444,-36.1,0
35,5,2,7,0,0,0,1,8,2,253.0,1,93.444,-36.1,0
35,5,2,7,0,1,0,1,8,2,284.0,1,93.444,-36.1,0
33,1,2,7,0,0,0,1,8,2,66.0,2,93.444,-36.1,0
32,10,3,7,0,1,0,1,8,2,114.0,2,93.444,-36.1,0
42,1,3,7,0,0,0,1,8,2,105.0,2,93.444,-36.1,0
42,10,3,7,0,1,0,1,8,2,578.0,2,93.444,-36.1,0
29,5,2,7,0,1,1,1,8,2,116.0,2,93.444,-36.1,0
53,1,2,3,0,1,0,1,8,2,158.0,1,93.444,-36.1,0
32,10,3,7,0,1,0,1,8,2,645.0,4,93.444,-36.1,1
46,8,2,7,0,0,0,1,8,2,246.0,3,93.444,-36.1,0
32,10,3,6,0,1,0,1,8,2,473.0,3,93.444,-36.1,1
50,1,2,7,0,1,0,1,8,2,304.0,8,93.444,-36.1,0
31,10,3,4,0,1,1,1,8,2,559.0,2,93.444,-36.1,1
32,10,3,7,0,0,0,1,8,2,264.0,12,93.444,-36.1,0
44,5,2,3,0,1,0,1,8,2,100.0,5,93.444,-36.1,0
32,10,3,7,0,0,1,1,8,2,1092.0,4,93.444,-36.1,1
41,10,2,6,0,0,0,1,8,2,174.0,1,93.444,-36.1,0
41,10,2,6,0,1,0,1,8,2,127.0,1,93.444,-36.1,0
49,6,1,6,0,1,1,2,8,2,128.0,8,93.444,-36.1,0
36,1,3,7,0,1,0,1,8,2,1344.0,7,93.444,-36.1,1
41,10,2,6,0,1,0,1,8,2,127.0,1,93.444,-36.1,0
35,10,3,7,0,0,0,1,8,2,218.0,4,93.444,-36.1,0
56,1,2,7,0,1,0,1,8,2,153.0,4,93.444,-36.1,0
41,10,2,6,0,1,0,1,8,2,1344.0,1,93.444,-36.1,1
58,4,2,1,0,0,0,1,8,2,168.0,5,93.444,-36.1,0
32,1,2,7,0,0,0,1,8,2,588.0,3,93.444,-36.1,0
38,10,1,6,0,1,0,1,8,2,75.0,2,93.444,-36.1,0
31,4,2,1,0,0,0,1,8,2,145.0,8,93.444,-36.1,0
54,8,2,1,0,1,0,1,8,2,50.0,4,93.444,-36.1,0
32,10,3,7,0,0,0,1,8,2,432.0,3,93.444,-36.1,1
40,5,2,7,0,0,1,1,8,2,454.0,3,93.444,-36.1,0
32,1,3,7,0,0,0,1,8,2,1613.0,1,93.444,-36.1,1
31,1,2,7,0,0,0,1,8,2,141.0,5,93.444,-36.1,0
34,10,3,7,0,0,0,1,8,2,136.0,2,93.444,-36.1,0
53,5,2,7,0,0,0,1,8,2,864.0,3,93.444,-36.1,0
30,10,3,6,0,0,0,1,8,2,216.0,3,93.444,-36.1,0
36,1,3,7,0,0,1,1,8,2,459.0,4,93.444,-36.1,0
31,10,3,7,0,1,0,1,8,2,128.0,5,93.444,-36.1,0
33,7,2,7,0,1,0,1,8,2,418.0,3,93.444,-36.1,0
33,1,3,7,0,1,0,1,8,2,226.0,4,93.444,-36.1,0
46,1,2,4,0,1,0,1,8,2,252.0,3,93.444,-36.1,0
48,2,2,1,0,0,0,1,8,2,134.0,7,93.444,-36.1,0
52,4,1,4,0,1,0,1,8,2,140.0,3,93.444,-36.1,0
39,1,1,7,0,1,0,1,8,2,180.0,3,93.444,-36.1,0
52,8,2,1,0,1,0,1,8,2,483.0,4,93.444,-36.1,0
31,10,3,7,0,0,0,1,8,2,409.0,7,93.444,-36.1,0
32,10,3,4,0,1,0,1,8,2,222.0,2,93.444,-36.1,0
33,10,2,7,0,1,0,1,8,2,664.0,3,93.444,-36.1,1
57,1,2,7,0,0,0,1,8,2,612.0,3,93.444,-36.1,0
31,4,2,1,0,0,1,1,8,2,129.0,6,93.444,-36.1,0
45,5,2,7,0,1,0,1,8,2,1735.0,4,93.444,-36.1,1
54,1,2,7,0,1,0,1,8,2,243.0,3,93.444,-36.1,0
56,2,2,5,0,1,0,1,8,2,178.0,8,93.444,-36.1,0
38,10,2,6,0,1,0,1,8,2,124.0,3,93.444,-36.1,0
44,5,2,3,0,1,0,1,8,2,284.0,4,93.444,-36.1,0
33,10,2,6,0,0,0,1,8,2,129.0,4,93.444,-36.1,0
34,1,2,4,0,1,0,1,8,2,228.0,5,93.444,-36.1,0
33,10,2,6,0,1,0,1,8,2,940.0,10,93.444,-36.1,1
32,1,3,7,0,1,0,1,8,2,460.0,2,93.444,-36.1,0
54,8,2,4,0,1,0,1,8,2,136.0,5,93.444,-36.1,0
31,1,3,7,0,1,0,1,8,2,465.0,6,93.444,-36.1,0
47,1,1,4,0,0,0,1,8,2,204.0,6,93.444,-36.1,0
32,1,2,4,0,1,1,1,8,2,711.0,3,93.444,-36.1,0
34,1,3,7,0,0,0,1,8,2,121.0,3,93.444,-36.1,0
54,8,2,4,0,0,0,1,8,2,321.0,4,93.444,-36.1,0
41,10,2,6,0,0,0,1,8,2,1476.0,2,93.444,-36.1,0
35,10,2,7,0,0,1,1,8,2,204.0,2,93.444,-36.1,0
41,10,2,6,0,1,0,1,8,2,161.0,2,93.444,-36.1,0
36,10,2,7,0,1,0,1,8,2,120.0,3,93.444,-36.1,0
31,1,1,7,0,1,0,1,8,3,77.0,6,93.444,-36.1,0
60,8,2,1,0,1,0,2,8,3,767.0,7,93.444,-36.1,0
56,1,2,6,0,1,0,1,8,3,106.0,1,93.444,-36.1,0
32,10,3,7,0,1,0,1,8,3,168.0,1,93.444,-36.1,0
35,5,2,7,0,1,1,1,8,3,239.0,1,93.444,-36.1,0
57,7,2,3,0,0,0,1,8,3,139.0,1,93.444,-36.1,0
29,10,3,4,0,1,0,1,8,3,78.0,1,93.444,-36.1,0
29,10,3,4,0,1,0,1,8,3,536.0,1,93.444,-36.1,0
32,1,2,7,0,1,1,1,8,3,224.0,1,93.444,-36.1,0
33,10,3,7,0,0,0,1,8,3,317.0,1,93.444,-36.1,0
30,10,2,4,0,0,0,1,8,3,176.0,1,93.444,-36.1,0
44,5,2,3,0,1,0,1,8,3,244.0,4,93.444,-36.1,0
46,10,2,6,0,1,0,1,8,3,114.0,3,93.444,-36.1,0
35,1,3,7,0,1,1,1,8,3,132.0,1,93.444,-36.1,0
30,10,2,6,0,0,1,1,8,3,128.0,1,93.444,-36.1,0
30,10,2,6,0,1,0,1,8,3,78.0,1,93.444,-36.1,0
44,2,2,2,0,0,0,1,8,3,128.0,2,93.444,-36.1,0
30,10,2,6,0,0,1,1,8,3,100.0,1,93.444,-36.1,0
32,1,2,7,0,1,0,1,8,3,1842.0,1,93.444,-36.1,1
33,1,3,7,0,0,0,1,8,3,159.0,1,93.444,-36.1,0
31,10,3,4,0,0,0,1,8,3,303.0,1,93.444,-36.1,0
59,6,2,7,0,0,1,1,8,3,295.0,1,93.444,-36.1,0
38,5,2,7,0,0,0,1,8,3,157.0,1,93.444,-36.1,0
32,1,3,7,0,0,0,1,8,3,823.0,1,93.444,-36.1,1
38,5,2,7,0,0,0,1,8,3,58.0,1,93.444,-36.1,0
33,10,2,4,0,0,0,1,8,3,703.0,1,93.444,-36.1,1
43,1,2,7,0,0,0,2,8,3,618.0,8,93.444,-36.1,1
58,1,2,7,0,1,0,1,8,3,225.0,1,93.444,-36.1,0
58,1,2,7,0,0,0,1,8,3,460.0,1,93.444,-36.1,0
32,10,3,7,0,1,1,1,8,3,93.0,2,93.444,-36.1,0
35,10,2,7,0,1,0,1,8,3,455.0,1,93.444,-36.1,1
51,1,3,7,0,0,0,2,8,3,214.0,2,93.444,-36.1,0
52,1,2,4,0,0,0,1,8,3,139.0,1,93.444,-36.1,0
44,10,1,6,0,0,0,1,8,3,57.0,2,93.444,-36.1,0
46,2,2,3,0,0,0,1,8,3,239.0,1,93.444,-36.1,0
36,1,3,7,0,0,0,1,8,3,142.0,1,93.444,-36.1,0
39,10,2,6,0,1,1,1,8,3,86.0,1,93.444,-36.1,0
40,5,2,4,0,0,1,1,8,3,258.0,2,93.444,-36.1,0
34,1,1,7,0,0,0,1,8,3,185.0,1,93.444,-36.1,0
39,10,2,6,0,0,0,1,8,3,458.0,1,93.444,-36.1,0
54,8,2,1,0,0,0,1,8,3,211.0,1,93.444,-36.1,0
54,8,2,1,0,1,1,1,8,3,900.0,1,93.444,-36.1,0
32,10,2,7,0,1,1,1,8,3,123.0,1,93.444,-36.1,0
29,10,3,6,0,1,1,1,8,3,106.0,3,93.444,-36.1,0
46,1,2,7,0,1,0,1,8,3,73.0,1,93.444,-36.1,0
42,1,2,7,0,1,0,1,8,3,71.0,1,93.444,-36.1,0
33,1,3,7,0,1,1,1,8,3,110.0,2,93.444,-36.1,0
42,1,2,7,0,1,0,1,8,3,334.0,1,93.444,-36.1,0
34,1,1,7,0,0,0,1,8,3,105.0,1,93.444,-36.1,0
34,1,1,7,0,1,1,1,8,3,109.0,1,93.444,-36.1,0
58,1,2,7,0,0,0,1,8,3,233.0,2,93.444,-36.1,0
42,1,2,7,0,0,0,1,8,3,58.0,1,93.444,-36.1,0
54,1,3,7,0,1,0,1,8,3,104.0,9,93.444,-36.1,0
41,1,2,7,0,1,0,1,8,3,206.0,1,93.444,-36.1,0
31,1,2,4,0,1,0,1,8,3,91.0,1,93.444,-36.1,0
31,1,2,4,0,1,0,1,8,3,170.0,1,93.444,-36.1,0
41,1,2,7,0,1,0,1,8,3,460.0,1,93.444,-36.1,0
45,7,2,2,0,1,0,1,8,3,100.0,1,93.444,-36.1,0
31,1,3,7,0,1,0,1,8,3,127.0,1,93.444,-36.1,0
35,10,3,6,0,1,0,1,8,3,114.0,1,93.444,-36.1,0
32,10,2,6,0,1,0,1,8,3,159.0,1,93.444,-36.1,0
29,10,2,7,0,0,0,1,8,3,183.0,1,93.444,-36.1,0
29,10,2,7,0,0,1,1,8,3,80.0,1,93.444,-36.1,0
45,10,2,6,0,0,0,1,8,3,132.0,1,93.444,-36.1,0
52,2,2,1,0,0,0,1,8,3,269.0,2,93.444,-36.1,0
31,10,2,6,0,1,0,1,8,3,409.0,2,93.444,-36.1,0
34,1,3,7,0,1,0,1,8,3,100.0,1,93.444,-36.1,0
34,1,3,7,0,1,0,1,8,3,165.0,1,93.444,-36.1,0
31,1,3,7,0,1,0,1,8,3,94.0,1,93.444,-36.1,0
45,2,2,3,0,0,0,1,8,3,325.0,1,93.444,-36.1,0
29,10,2,7,0,0,0,1,8,3,201.0,1,93.444,-36.1,0
57,1,2,7,0,0,0,1,8,3,182.0,6,93.444,-36.1,0
50,1,2,7,0,1,0,1,8,3,1149.0,5,93.444,-36.1,1
39,1,1,7,0,1,0,1,8,3,130.0,3,93.444,-36.1,0
33,10,3,7,0,1,0,2,8,3,827.0,1,93.444,-36.1,1
40,5,2,4,0,0,1,1,8,3,119.0,1,93.444,-36.1,0
40,5,2,4,0,1,0,1,8,3,286.0,1,93.444,-36.1,0
39,5,2,4,0,0,0,1,8,3,271.0,1,93.444,-36.1,0
39,1,3,7,0,1,0,1,8,3,169.0,5,93.444,-36.1,0
30,10,2,4,0,1,0,1,8,3,143.0,1,93.444,-36.1,0
34,10,3,7,0,0,0,1,8,3,62.0,1,93.444,-36.1,0
31,10,2,6,0,1,0,1,8,3,87.0,1,93.444,-36.1,0
34,1,2,7,0,0,0,1,8,3,202.0,1,93.444,-36.1,0
34,1,2,7,0,1,0,1,8,3,270.0,1,93.444,-36.1,0
39,10,2,6,0,1,1,1,8,3,657.0,6,93.444,-36.1,1
58,6,2,1,0,0,0,1,8,3,180.0,4,93.444,-36.1,0
52,10,2,6,0,1,1,1,8,3,203.0,3,93.444,-36.1,0
33,1,3,7,0,1,0,1,8,3,66.0,2,93.444,-36.1,0
32,5,2,7,0,1,0,1,8,3,78.0,3,93.444,-36.1,0
53,1,2,7,0,1,0,1,8,3,79.0,2,93.444,-36.1,0
54,8,2,1,0,1,1,1,8,3,250.0,2,93.444,-36.1,0
50,8,2,4,0,1,0,1,8,3,737.0,2,93.444,-36.1,1
34,1,1,7,0,1,0,1,8,3,324.0,2,93.444,-36.1,0
35,10,3,6,0,1,0,1,8,3,156.0,2,93.444,-36.1,0
31,10,2,6,0,0,0,1,8,3,112.0,1,93.444,-36.1,0
58,1,2,7,0,1,0,1,8,3,328.0,2,93.444,-36.1,0
31,10,2,7,0,1,1,1,8,3,156.0,2,93.444,-36.1,0
31,10,2,7,0,1,0,1,8,3,376.0,2,93.444,-36.1,0
44,5,2,3,0,1,0,1,8,3,260.0,1,93.444,-36.1,0
46,1,2,4,0,0,1,1,8,3,871.0,2,93.444,-36.1,1
32,10,2,7,0,1,1,1,8,3,89.0,3,93.444,-36.1,0
48,1,2,4,0,1,0,1,8,3,110.0,2,93.444,-36.1,0
34,3,2,5,0,1,0,1,8,3,98.0,1,93.444,-36.1,0
34,3,2,5,0,0,0,1,8,3,165.0,1,93.444,-36.1,0
40,5,2,4,0,0,0,1,8,3,838.0,2,93.444,-36.1,1
34,3,2,5,0,1,1,1,8,3,684.0,1,93.444,-36.1,0
33,7,3,7,0,0,0,2,8,3,79.0,4,93.444,-36.1,0
34,1,3,7,0,1,0,1,8,3,1038.0,1,93.444,-36.1,1
52,1,1,7,0,0,0,1,8,3,559.0,2,93.444,-36.1,0
47,1,2,6,0,1,0,1,8,3,136.0,2,93.444,-36.1,0
37,10,2,6,0,1,1,1,8,3,733.0,5,93.444,-36.1,0
34,11,2,2,0,1,0,1,8,3,713.0,1,93.444,-36.1,0
29,10,3,4,0,1,0,1,8,3,243.0,3,93.444,-36.1,0
46,5,2,7,0,0,0,1,8,3,517.0,1,93.444,-36.1,0
44,2,2,2,0,0,0,1,8,3,195.0,1,93.444,-36.1,0
32,5,2,7,0,1,0,1,8,3,343.0,1,93.444,-36.1,0
41,4,3,7,0,1,0,1,8,3,116.0,1,93.444,-36.1,0
57,10,1,7,0,1,0,1,8,3,96.0,1,93.444,-36.1,0
33,10,2,7,0,1,0,1,8,3,111.0,1,93.444,-36.1,0
34,3,2,6,0,0,0,1,8,3,327.0,1,93.444,-36.1,0
54,5,2,7,0,0,1,1,8,3,990.0,1,93.444,-36.1,1
59,7,2,3,0,1,0,1,8,3,160.0,3,93.444,-36.1,0
35,10,3,6,0,1,0,1,8,3,152.0,5,93.444,-36.1,0
36,1,3,7,0,0,0,1,8,3,69.0,1,93.444,-36.1,0
37,10,3,6,0,1,0,1,8,3,144.0,1,93.444,-36.1,0
36,1,3,7,0,1,0,1,8,3,529.0,1,93.444,-36.1,1
55,4,2,7,0,0,0,1,8,3,363.0,1,93.444,-36.1,0
41,10,2,6,0,0,0,1,8,3,76.0,1,93.444,-36.1,0
49,2,2,1,0,1,0,1,8,3,342.0,1,93.444,-36.1,0
39,5,2,7,0,1,0,2,8,3,306.0,1,93.444,-36.1,1
30,1,3,7,0,1,1,1,8,3,75.0,4,93.444,-36.1,0
29,2,3,7,0,1,0,1,8,3,68.0,2,93.444,-36.1,0
34,10,2,6,0,0,0,1,8,3,1148.0,2,93.444,-36.1,1
29,1,3,4,0,1,0,1,8,3,257.0,3,93.444,-36.1,0
45,1,3,7,0,1,0,1,8,3,99.0,1,93.444,-36.1,0
37,1,2,7,0,0,0,1,8,3,356.0,1,93.444,-36.1,0
29,10,3,4,0,1,0,1,8,3,212.0,3,93.444,-36.1,0
30,1,2,7,0,0,0,1,8,3,139.0,2,93.444,-36.1,0
54,10,2,7,0,1,0,1,8,3,78.0,1,93.444,-36.1,0
32,1,3,7,0,0,0,1,8,3,168.0,1,93.444,-36.1,0
56,6,2,7,0,0,0,1,8,3,388.0,3,93.444,-36.1,0
39,1,1,7,0,0,0,1,8,3,99.0,3,93.444,-36.1,0
31,1,3,7,0,0,0,1,8,3,222.0,3,93.444,-36.1,0
34,3,2,6,0,1,0,1,8,3,73.0,3,93.444,-36.1,0
31,1,2,7,0,1,0,1,8,3,109.0,3,93.444,-36.1,0
30,1,2,7,0,0,0,1,8,3,163.0,2,93.444,-36.1,0
31,1,3,7,0,1,0,1,8,3,86.0,3,93.444,-36.1,0
31,1,2,7,0,1,1,1,8,3,274.0,2,93.444,-36.1,0
55,10,1,6,0,1,0,1,8,3,150.0,3,93.444,-36.1,0
34,1,3,7,0,1,0,1,8,3,209.0,3,93.444,-36.1,0
34,1,3,7,0,1,0,1,8,3,67.0,3,93.444,-36.1,0
32,10,3,7,0,1,0,1,8,3,75.0,3,93.444,-36.1,0
48,10,2,4,0,0,0,1,8,3,58.0,3,93.444,-36.1,0
33,5,2,7,0,1,0,1,8,3,399.0,2,93.444,-36.1,0
45,2,2,2,0,0,1,1,8,3,48.0,8,93.444,-36.1,0
42,10,3,7,0,1,1,1,8,3,275.0,8,93.444,-36.1,0
31,10,3,6,0,1,0,1,8,3,449.0,3,93.444,-36.1,0
35,10,3,6,0,1,0,1,8,3,536.0,3,93.444,-36.1,0
32,10,3,7,0,1,0,1,8,3,158.0,5,93.444,-36.1,0
33,5,2,7,0,0,0,1,8,3,113.0,4,93.444,-36.1,0
45,1,3,7,0,0,0,1,8,3,127.0,2,93.444,-36.1,0
33,10,2,7,0,0,0,1,8,4,75.0,2,93.444,-36.1,0
50,10,3,7,0,1,0,1,8,4,178.0,5,93.444,-36.1,0
32,10,3,7,0,0,1,1,8,4,65.0,8,93.444,-36.1,0
33,10,2,4,0,0,0,1,8,4,152.0,4,93.444,-36.1,0
44,8,2,4,0,0,0,1,8,4,464.0,3,93.444,-36.1,0
49,1,2,4,0,0,0,1,8,4,96.0,2,93.444,-36.1,0
33,10,3,6,0,0,0,1,8,4,64.0,1,93.444,-36.1,0
32,5,2,7,0,1,0,1,8,4,106.0,1,93.444,-36.1,0
32,10,3,6,0,0,0,1,8,4,169.0,1,93.444,-36.1,0
33,10,3,6,0,0,0,1,8,4,103.0,1,93.444,-36.1,0
34,10,3,7,0,1,0,1,8,4,90.0,1,93.444,-36.1,0
34,10,3,7,0,1,0,1,8,4,115.0,1,93.444,-36.1,0
30,1,2,7,0,1,1,1,8,4,67.0,1,93.444,-36.1,0
33,1,3,7,0,1,0,1,8,4,175.0,1,93.444,-36.1,0
39,10,2,6,0,1,0,1,8,4,110.0,3,93.444,-36.1,0
30,1,2,7,0,1,0,1,8,4,123.0,1,93.444,-36.1,0
33,10,3,6,0,1,0,1,8,4,719.0,1,93.444,-36.1,0
31,10,2,6,0,1,0,1,8,4,125.0,1,93.444,-36.1,0
57,10,2,7,0,0,0,1,8,4,259.0,2,93.444,-36.1,0
31,10,2,6,0,1,0,1,8,4,373.0,1,93.444,-36.1,0
30,11,1,7,0,0,1,1,8,4,106.0,1,93.444,-36.1,0
31,10,2,6,0,1,0,1,8,4,707.0,1,93.444,-36.1,1
31,1,3,4,0,1,0,1,8,4,144.0,2,93.444,-36.1,0
31,10,3,6,0,1,0,1,8,4,360.0,3,93.444,-36.1,0
35,10,3,6,0,1,1,1,8,4,55.0,1,93.444,-36.1,0
23,3,2,7,0,1,0,1,8,4,87.0,1,93.444,-36.1,0
41,1,2,7,0,1,0,1,8,4,266.0,1,93.444,-36.1,0
31,1,2,7,0,0,0,1,8,4,366.0,1,93.444,-36.1,0
31,10,2,6,0,0,0,1,8,4,87.0,1,93.444,-36.1,0
35,1,2,7,0,0,1,1,8,4,96.0,1,93.444,-36.1,0
32,1,3,7,0,1,0,1,8,4,85.0,1,93.444,-36.1,0
54,8,2,4,0,1,0,1,8,4,250.0,1,93.444,-36.1,0
32,1,3,7,0,0,0,1,8,4,109.0,1,93.444,-36.1,0
32,1,3,7,0,1,0,1,8,4,206.0,1,93.444,-36.1,0
31,10,2,6,0,0,0,1,8,4,184.0,1,93.444,-36.1,0
45,1,2,4,0,1,0,1,8,4,41.0,1,93.444,-36.1,0
54,10,2,7,0,1,0,1,8,4,252.0,2,93.444,-36.1,0
32,10,2,6,0,1,0,1,8,4,154.0,1,93.444,-36.1,0
34,1,2,7,0,1,0,1,8,4,137.0,1,93.444,-36.1,0
35,10,3,6,0,1,0,1,8,4,238.0,2,93.444,-36.1,0
34,1,2,7,0,0,0,1,8,4,55.0,1,93.444,-36.1,0
34,1,3,7,0,1,0,1,8,4,98.0,1,93.444,-36.1,0
42,1,2,7,0,1,0,1,8,4,71.0,1,93.444,-36.1,0
50,10,2,4,0,1,0,1,8,4,50.0,3,93.444,-36.1,0
31,1,3,7,0,0,0,1,8,4,47.0,1,93.444,-36.1,0
38,10,2,6,0,1,0,1,8,4,98.0,1,93.444,-36.1,0
34,1,3,7,0,0,0,1,8,4,260.0,6,93.444,-36.1,0
49,10,1,4,0,1,0,1,8,4,127.0,3,93.444,-36.1,0
33,1,3,7,0,1,0,1,8,4,273.0,3,93.444,-36.1,0
31,1,2,7,0,1,1,1,8,4,465.0,1,93.444,-36.1,0
30,7,2,7,0,1,1,1,8,4,145.0,1,93.444,-36.1,0
50,7,2,3,0,1,0,1,8,4,93.0,1,93.444,-36.1,0
40,7,2,7,0,1,0,1,8,4,141.0,1,93.444,-36.1,0
40,7,2,7,0,1,0,1,8,4,155.0,1,93.444,-36.1,0
33,1,3,7,0,1,0,1,8,4,370.0,2,93.444,-36.1,0
30,1,3,7,0,1,0,1,8,4,111.0,1,93.444,-36.1,0
32,1,3,7,0,1,0,1,8,4,159.0,1,93.444,-36.1,0
36,1,3,7,0,1,0,1,8,4,1217.0,2,93.444,-36.1,0
34,10,3,7,0,1,0,2,8,4,313.0,1,93.444,-36.1,0
35,10,2,6,0,0,0,1,8,4,38.0,1,93.444,-36.1,0
42,10,3,7,0,1,0,1,8,4,213.0,1,93.444,-36.1,0
34,10,3,7,0,1,0,1,8,4,812.0,1,93.444,-36.1,1
32,1,3,7,0,0,0,1,8,4,356.0,1,93.444,-36.1,0
32,1,3,7,0,1,0,1,8,4,605.0,1,93.444,-36.1,0
42,10,3,7,0,1,0,1,8,4,935.0,1,93.444,-36.1,0
34,10,2,4,0,1,0,1,8,4,143.0,1,93.444,-36.1,0
57,6,2,1,0,1,0,1,8,4,92.0,1,93.444,-36.1,0
31,10,2,7,0,1,0,1,8,4,95.0,1,93.444,-36.1,0
41,10,3,7,0,1,0,1,8,4,127.0,1,93.444,-36.1,0
29,1,3,4,0,0,0,1,8,4,103.0,1,93.444,-36.1,0
29,1,3,4,0,0,0,1,8,4,90.0,2,93.444,-36.1,0
31,10,2,7,0,1,0,1,8,4,515.0,1,93.444,-36.1,0
